,recency,history,mens,womens,zip_code,newbie,channel,segment,visit,conversion,DM_category,marital_status
3942,3,489.11,1,0,Surburban,0,Web,Mens E-Mail,1,0,2,Single_Man
3943,12,89.8,0,1,Urban,1,Web,Mens E-Mail,1,0,3,Single_Women
3944,10,133.39,1,0,Rural,0,Phone,Mens E-Mail,1,0,2,Single_Man
3945,2,516.25,1,0,Surburban,1,Phone,Mens E-Mail,1,0,2,Single_Man
3946,4,329.71,0,1,Rural,0,Phone,Mens E-Mail,1,0,3,Single_Women
3947,5,29.99,0,1,Surburban,0,Web,Womens E-Mail,1,0,1,Single_Women
3948,7,29.99,1,0,Urban,0,Web,No E-Mail,1,0,6,Single_Man
3949,7,351.51,0,1,Urban,0,Web,No E-Mail,1,0,5,Single_Women
3950,3,231.69,1,1,Surburban,1,Phone,Mens E-Mail,1,0,5,Married
3951,9,207.14,0,1,Urban,0,Phone,No E-Mail,1,0,5,Single_Women
3952,1,29.99,0,1,Surburban,0,Web,No E-Mail,1,0,5,Single_Women
3953,8,29.99,1,0,Urban,0,Web,Mens E-Mail,1,0,2,Single_Man
3954,8,405.86,0,1,Urban,1,Web,Mens E-Mail,1,0,3,Single_Women
3955,7,190.79,0,1,Surburban,1,Web,Womens E-Mail,1,0,1,Single_Women
3956,6,303.11,1,1,Rural,0,Phone,No E-Mail,1,0,11,Married
3957,7,29.99,0,1,Urban,0,Web,Mens E-Mail,1,0,3,Single_Women
3958,9,389.05,0,1,Urban,0,Multichannel,Womens E-Mail,1,0,1,Single_Women
3959,10,37.6,1,0,Surburban,0,Web,Mens E-Mail,1,1,2,Single_Man
3960,1,29.99,1,0,Surburban,0,Web,Mens E-Mail,1,0,2,Single_Man
3961,6,641.12,1,0,Urban,1,Web,Womens E-Mail,1,0,4,Single_Man
3962,4,32.62,1,0,Urban,0,Web,Mens E-Mail,1,0,2,Single_Man
3963,2,454.38,0,1,Surburban,1,Multichannel,Mens E-Mail,1,0,3,Single_Women
3964,4,78.64,1,0,Surburban,1,Phone,No E-Mail,1,0,6,Single_Man
3965,6,217.1,1,1,Surburban,1,Web,Mens E-Mail,1,0,5,Married
3966,1,120,0,1,Surburban,0,Web,Mens E-Mail,1,0,3,Single_Women
3967,10,44.31,0,1,Urban,1,Web,Womens E-Mail,1,0,1,Single_Women
3968,3,404.93,1,1,Surburban,0,Phone,Womens E-Mail,1,0,5,Married
3969,1,29.99,1,0,Rural,1,Web,Womens E-Mail,1,0,4,Single_Man
3970,3,53.51,0,1,Urban,0,Web,Womens E-Mail,1,0,1,Single_Women
3971,6,32.44,0,1,Surburban,1,Web,Womens E-Mail,1,0,1,Single_Women
3972,8,269.27,1,1,Urban,0,Multichannel,Mens E-Mail,1,0,5,Married
3973,4,94.54,0,1,Surburban,1,Web,Mens E-Mail,1,0,3,Single_Women
3974,9,107.37,0,1,Surburban,0,Phone,Mens E-Mail,1,0,3,Single_Women
3975,7,333.17,0,1,Surburban,0,Multichannel,Mens E-Mail,1,0,3,Single_Women
3976,9,342.24,0,1,Urban,0,Phone,Mens E-Mail,1,0,3,Single_Women
3977,4,199.54,1,0,Rural,1,Web,No E-Mail,1,0,6,Single_Man
3978,5,63.85,1,0,Surburban,0,Phone,No E-Mail,1,0,6,Single_Man
3979,1,732.19,1,1,Rural,1,Multichannel,No E-Mail,1,0,11,Married
3980,4,416.46,0,1,Surburban,0,Phone,Mens E-Mail,1,1,3,Single_Women
3981,1,164.6,0,1,Urban,1,Web,Womens E-Mail,1,0,1,Single_Women
3982,1,92.07,1,0,Rural,0,Web,Mens E-Mail,1,0,2,Single_Man
3983,12,561.27,1,0,Urban,1,Phone,No E-Mail,1,0,6,Single_Man
3984,7,41.93,0,1,Surburban,1,Web,Mens E-Mail,1,0,3,Single_Women
3985,3,942.04,0,1,Urban,1,Web,Womens E-Mail,1,0,1,Single_Women
3986,2,43.04,0,1,Surburban,1,Phone,Mens E-Mail,1,0,3,Single_Women
3987,8,214.83,1,1,Rural,0,Phone,Mens E-Mail,1,0,5,Married
3988,10,336.64,1,1,Urban,0,Multichannel,No E-Mail,1,0,11,Married
3989,7,33.02,1,0,Rural,1,Web,Mens E-Mail,1,0,2,Single_Man
3990,3,1098.1,1,1,Urban,1,Multichannel,Mens E-Mail,1,0,5,Married
3991,3,424.21,1,0,Surburban,0,Web,Womens E-Mail,1,0,4,Single_Man
3992,6,162.72,1,0,Rural,0,Web,Mens E-Mail,1,0,2,Single_Man
3993,1,210.81,0,1,Urban,0,Phone,Womens E-Mail,1,0,1,Single_Women
3994,7,29.99,0,1,Urban,0,Web,Mens E-Mail,1,0,3,Single_Women
3995,9,37.45,1,0,Rural,1,Web,Womens E-Mail,1,0,4,Single_Man
3996,9,374.31,1,0,Rural,0,Multichannel,Mens E-Mail,1,0,2,Single_Man
3997,12,306.67,1,1,Surburban,0,Multichannel,Womens E-Mail,1,0,5,Married
3998,4,321.98,1,0,Surburban,0,Multichannel,Mens E-Mail,1,0,2,Single_Man
3999,10,29.99,1,0,Urban,0,Phone,No E-Mail,1,0,6,Single_Man
4000,10,39.6,1,0,Rural,0,Web,No E-Mail,1,0,6,Single_Man
4001,5,590.03,0,1,Surburban,1,Phone,Mens E-Mail,1,0,3,Single_Women
4002,2,369.11,1,0,Urban,0,Web,No E-Mail,1,0,6,Single_Man
4003,3,800.34,1,1,Urban,1,Phone,Mens E-Mail,1,0,5,Married
4004,10,363.83,1,0,Rural,0,Web,Mens E-Mail,1,0,2,Single_Man
4005,1,29.99,1,0,Surburban,1,Phone,Womens E-Mail,1,0,4,Single_Man
4006,10,68.85,1,0,Urban,1,Phone,Mens E-Mail,1,0,2,Single_Man
4007,1,250.85,0,1,Surburban,1,Multichannel,Womens E-Mail,1,0,1,Single_Women
4008,12,31.72,0,1,Urban,0,Phone,No E-Mail,1,0,5,Single_Women
4009,10,359.45,1,0,Rural,0,Web,Mens E-Mail,1,0,2,Single_Man
4010,12,77.89,0,1,Urban,0,Web,No E-Mail,1,0,5,Single_Women
4011,10,52.27,0,1,Surburban,1,Web,Womens E-Mail,1,0,1,Single_Women
4012,10,52.66,0,1,Surburban,1,Web,Womens E-Mail,1,0,1,Single_Women
4013,10,426.08,0,1,Rural,0,Web,Mens E-Mail,1,0,3,Single_Women
4014,2,323.52,1,0,Urban,1,Phone,Mens E-Mail,1,0,2,Single_Man
4015,6,385.65,1,1,Rural,1,Phone,Mens E-Mail,1,0,5,Married
4016,1,31.38,0,1,Surburban,0,Web,No E-Mail,1,0,5,Single_Women
4017,4,293.88,0,1,Urban,0,Web,No E-Mail,1,0,5,Single_Women
4018,1,29.99,1,0,Urban,1,Web,Mens E-Mail,1,0,2,Single_Man
4019,1,349.65,1,0,Rural,0,Web,No E-Mail,1,0,6,Single_Man
4020,3,290.12,0,1,Surburban,1,Phone,No E-Mail,1,0,5,Single_Women
4021,1,1148.22,0,1,Surburban,1,Phone,Womens E-Mail,1,0,1,Single_Women
4022,6,198.11,0,1,Urban,0,Phone,Mens E-Mail,1,0,3,Single_Women
4023,11,444.85,1,1,Surburban,0,Phone,Womens E-Mail,1,1,5,Married
4024,3,77.4,0,1,Rural,0,Web,Mens E-Mail,1,0,3,Single_Women
4025,4,126.26,0,1,Urban,0,Phone,Womens E-Mail,1,0,1,Single_Women
4026,9,211.68,1,1,Urban,0,Phone,Mens E-Mail,1,0,5,Married
4027,7,29.99,1,0,Surburban,0,Web,Mens E-Mail,1,0,2,Single_Man
4028,1,1005.36,0,1,Urban,1,Phone,Mens E-Mail,1,0,3,Single_Women
4029,1,169.88,1,0,Surburban,1,Web,Mens E-Mail,1,1,2,Single_Man
4030,8,88.65,0,1,Urban,0,Phone,Mens E-Mail,1,0,3,Single_Women
4031,2,206.93,0,1,Surburban,0,Web,No E-Mail,1,0,5,Single_Women
4032,4,379.93,0,1,Urban,0,Web,Womens E-Mail,1,0,1,Single_Women
4033,6,55.96,0,1,Rural,0,Web,No E-Mail,1,0,5,Single_Women
4034,7,132.65,0,1,Rural,0,Web,Mens E-Mail,1,0,3,Single_Women
4035,1,88.22,0,1,Surburban,0,Phone,Mens E-Mail,1,0,3,Single_Women
4036,1,189.22,0,1,Rural,1,Phone,No E-Mail,1,0,5,Single_Women
4037,2,87.27,0,1,Urban,0,Web,Mens E-Mail,1,1,3,Single_Women
4038,1,29.99,1,0,Urban,0,Web,No E-Mail,1,0,6,Single_Man
4039,1,139.95,1,0,Urban,1,Phone,Mens E-Mail,1,0,2,Single_Man
4040,11,201.05,1,0,Surburban,1,Phone,Mens E-Mail,1,0,2,Single_Man
4041,3,80.56,1,0,Surburban,0,Web,No E-Mail,1,0,6,Single_Man
4042,1,302.11,0,1,Urban,0,Phone,Mens E-Mail,1,0,3,Single_Women
4043,6,660.22,1,1,Surburban,1,Multichannel,Womens E-Mail,1,0,5,Married
4044,10,157.33,0,1,Rural,1,Web,Womens E-Mail,1,0,1,Single_Women
4045,2,144.83,0,1,Urban,0,Phone,Mens E-Mail,1,0,3,Single_Women
4046,8,35.64,1,0,Rural,0,Phone,No E-Mail,1,0,6,Single_Man
4047,12,29.99,0,1,Surburban,1,Phone,Womens E-Mail,1,0,1,Single_Women
4048,1,143.38,0,1,Urban,1,Phone,Womens E-Mail,1,0,1,Single_Women
4049,1,29.99,1,0,Rural,0,Phone,Mens E-Mail,1,0,2,Single_Man
4050,9,297.07,1,1,Urban,0,Phone,Mens E-Mail,1,0,5,Married
4051,10,152.52,1,0,Urban,0,Web,No E-Mail,1,0,6,Single_Man
4052,3,654.21,1,1,Surburban,1,Multichannel,No E-Mail,1,0,11,Married
4053,3,795.65,1,0,Urban,1,Web,Mens E-Mail,1,0,2,Single_Man
4054,1,156.04,1,0,Urban,0,Web,Womens E-Mail,1,0,4,Single_Man
4055,6,79.86,1,0,Rural,1,Phone,Womens E-Mail,1,0,4,Single_Man
4056,10,54.04,1,0,Urban,0,Web,Mens E-Mail,1,0,2,Single_Man
4057,2,468.37,0,1,Surburban,0,Web,Womens E-Mail,1,0,1,Single_Women
4058,5,29.99,0,1,Urban,1,Web,Womens E-Mail,1,0,1,Single_Women
4059,1,422.91,0,1,Rural,0,Web,Womens E-Mail,1,0,1,Single_Women
4060,1,29.99,1,0,Surburban,1,Phone,No E-Mail,1,0,6,Single_Man
4061,7,95.78,1,0,Urban,0,Web,Mens E-Mail,1,0,2,Single_Man
4062,4,73.55,1,0,Urban,0,Web,Mens E-Mail,1,1,2,Single_Man
4063,5,95.69,1,0,Surburban,0,Web,No E-Mail,1,0,6,Single_Man
4064,1,36.68,1,0,Surburban,1,Phone,Mens E-Mail,1,0,2,Single_Man
4065,3,51.91,1,0,Urban,0,Web,No E-Mail,1,0,6,Single_Man
4066,1,1073.12,1,1,Surburban,1,Multichannel,Mens E-Mail,1,0,5,Married
4067,3,1025.41,1,0,Surburban,1,Phone,Mens E-Mail,1,0,2,Single_Man
4068,1,867.37,1,0,Rural,1,Phone,Mens E-Mail,1,0,2,Single_Man
4069,3,29.99,1,0,Surburban,1,Phone,Womens E-Mail,1,0,4,Single_Man
4070,1,107.18,0,1,Urban,0,Web,Womens E-Mail,1,0,1,Single_Women
4071,1,371.81,1,1,Rural,1,Multichannel,No E-Mail,1,0,11,Married
4072,11,174.25,0,1,Rural,1,Web,Womens E-Mail,1,0,1,Single_Women
4073,4,29.99,0,1,Surburban,0,Phone,Womens E-Mail,1,0,1,Single_Women
4074,10,147.12,1,0,Urban,1,Web,No E-Mail,1,0,6,Single_Man
4075,6,41.33,0,1,Surburban,0,Web,Womens E-Mail,1,0,1,Single_Women
4076,9,366.87,1,0,Rural,0,Web,Mens E-Mail,1,0,2,Single_Man
4077,10,264.37,0,1,Surburban,0,Multichannel,Mens E-Mail,1,0,3,Single_Women
4078,4,671.67,1,1,Surburban,1,Phone,Mens E-Mail,1,0,5,Married
4079,5,89.46,0,1,Surburban,0,Phone,No E-Mail,1,0,5,Single_Women
4080,12,88.86,0,1,Urban,0,Web,No E-Mail,1,0,5,Single_Women
4081,2,323.46,0,1,Urban,0,Phone,Mens E-Mail,1,0,3,Single_Women
4082,6,417.69,0,1,Surburban,1,Multichannel,Mens E-Mail,1,0,3,Single_Women
4083,12,145.07,1,0,Rural,0,Web,Mens E-Mail,1,0,2,Single_Man
4084,8,1422.37,1,0,Rural,1,Phone,Womens E-Mail,1,1,4,Single_Man
4085,2,683.85,1,1,Urban,1,Multichannel,Mens E-Mail,1,0,5,Married
4086,6,66.35,1,0,Surburban,0,Phone,Womens E-Mail,1,0,4,Single_Man
4087,11,86.05,1,0,Surburban,0,Phone,Womens E-Mail,1,0,4,Single_Man
4088,8,307.44,0,1,Surburban,1,Phone,Mens E-Mail,1,0,3,Single_Women
4089,7,29.99,0,1,Urban,0,Web,No E-Mail,1,0,5,Single_Women
4090,2,29.99,1,0,Urban,1,Web,Mens E-Mail,1,0,2,Single_Man
4091,2,345.13,0,1,Surburban,0,Phone,No E-Mail,1,0,5,Single_Women
4092,6,982.76,1,1,Urban,1,Web,Womens E-Mail,1,0,5,Married
4093,1,161.75,1,0,Urban,0,Web,Mens E-Mail,1,0,2,Single_Man
4094,6,49.09,0,1,Rural,1,Web,Mens E-Mail,1,0,3,Single_Women
4095,4,233.23,0,1,Rural,0,Web,No E-Mail,1,0,5,Single_Women
4096,12,110.89,0,1,Surburban,0,Web,Womens E-Mail,1,0,1,Single_Women
4097,10,259.61,0,1,Rural,1,Web,Womens E-Mail,1,0,1,Single_Women
4098,11,211.68,0,1,Urban,0,Multichannel,Womens E-Mail,1,0,1,Single_Women
4099,12,129.9,1,0,Rural,0,Phone,Mens E-Mail,1,0,2,Single_Man
4100,3,391.45,1,0,Urban,0,Phone,Mens E-Mail,1,0,2,Single_Man
4101,4,29.99,1,0,Surburban,1,Phone,Mens E-Mail,1,0,2,Single_Man
4102,1,312.72,0,1,Urban,0,Web,Womens E-Mail,1,0,1,Single_Women
4103,3,335.07,1,0,Surburban,0,Phone,Womens E-Mail,1,0,4,Single_Man
4104,4,269.79,0,1,Rural,0,Multichannel,Mens E-Mail,1,0,3,Single_Women
4105,8,42.78,0,1,Rural,1,Web,Womens E-Mail,1,0,1,Single_Women
4106,12,178.4,0,1,Rural,0,Phone,Mens E-Mail,1,0,3,Single_Women
4107,10,371.81,1,0,Surburban,0,Web,Mens E-Mail,1,0,2,Single_Man
4108,6,81.39,0,1,Rural,0,Phone,Womens E-Mail,1,1,1,Single_Women
4109,8,37.76,1,0,Rural,0,Phone,Mens E-Mail,1,0,2,Single_Man
4110,10,254.76,1,0,Surburban,0,Web,Mens E-Mail,1,0,2,Single_Man
4111,4,1434.9,1,0,Surburban,1,Multichannel,Womens E-Mail,1,1,4,Single_Man
4112,10,94.48,0,1,Rural,0,Web,No E-Mail,1,0,5,Single_Women
4113,2,167.77,1,0,Surburban,1,Web,Mens E-Mail,1,0,2,Single_Man
4114,3,583.97,1,1,Surburban,1,Phone,Womens E-Mail,1,1,5,Married
4115,8,50.83,0,1,Surburban,1,Phone,No E-Mail,1,0,5,Single_Women
4116,1,461.53,0,1,Surburban,0,Web,Mens E-Mail,1,0,3,Single_Women
4117,2,157.31,0,1,Surburban,1,Phone,No E-Mail,1,0,5,Single_Women
4118,1,785.38,0,1,Urban,1,Multichannel,Womens E-Mail,1,0,1,Single_Women
4119,2,1207.26,1,1,Urban,1,Web,Womens E-Mail,1,0,5,Married
4120,7,40.69,0,1,Surburban,1,Phone,Womens E-Mail,1,0,1,Single_Women
4121,3,202.36,1,0,Urban,1,Web,Mens E-Mail,1,0,2,Single_Man
4122,10,29.99,0,1,Rural,0,Web,Mens E-Mail,1,0,3,Single_Women
4123,1,382.62,1,0,Surburban,1,Multichannel,Mens E-Mail,1,0,2,Single_Man
4124,1,505.08,1,1,Urban,1,Multichannel,Mens E-Mail,1,0,5,Married
4125,1,93,1,0,Rural,0,Phone,Mens E-Mail,1,0,2,Single_Man
4126,7,29.99,0,1,Urban,0,Web,Womens E-Mail,1,0,1,Single_Women
4127,1,29.99,0,1,Surburban,0,Phone,Womens E-Mail,1,0,1,Single_Women
4128,6,230.06,1,0,Urban,0,Web,Womens E-Mail,1,0,4,Single_Man
4129,6,29.99,0,1,Urban,0,Phone,Womens E-Mail,1,0,1,Single_Women
4130,3,413,0,1,Rural,1,Phone,No E-Mail,1,0,5,Single_Women
4131,11,29.99,1,0,Surburban,0,Web,Womens E-Mail,1,0,4,Single_Man
4132,3,351.71,1,0,Rural,0,Phone,Mens E-Mail,1,0,2,Single_Man
4133,9,420.57,1,0,Urban,0,Phone,Mens E-Mail,1,0,2,Single_Man
4134,12,149.92,1,0,Urban,0,Web,Mens E-Mail,1,0,2,Single_Man
4135,8,382.58,1,0,Urban,0,Phone,Mens E-Mail,1,0,2,Single_Man
4136,4,274.72,1,1,Urban,1,Phone,No E-Mail,1,0,11,Married
4137,1,817.36,1,1,Urban,1,Phone,Womens E-Mail,1,0,5,Married
4138,6,208.4,0,1,Urban,1,Phone,Womens E-Mail,1,0,1,Single_Women
4139,11,60.87,1,0,Urban,0,Web,No E-Mail,1,0,6,Single_Man
4140,2,63.96,1,0,Urban,0,Phone,Womens E-Mail,1,0,4,Single_Man
4141,1,252.86,0,1,Surburban,0,Multichannel,Mens E-Mail,1,0,3,Single_Women
4142,10,321.75,0,1,Rural,1,Phone,Womens E-Mail,1,0,1,Single_Women
4143,8,81.52,0,1,Urban,0,Phone,Womens E-Mail,1,0,1,Single_Women
4144,6,131.39,1,0,Rural,0,Phone,Mens E-Mail,1,0,2,Single_Man
4145,12,29.99,0,1,Surburban,1,Web,Womens E-Mail,1,1,1,Single_Women
4146,2,544.69,0,1,Urban,1,Multichannel,Mens E-Mail,1,0,3,Single_Women
4147,4,137.44,0,1,Surburban,0,Web,Womens E-Mail,1,0,1,Single_Women
4148,1,1404.7,1,0,Surburban,1,Web,Mens E-Mail,1,0,2,Single_Man
4149,7,29.99,0,1,Urban,0,Phone,Womens E-Mail,1,0,1,Single_Women
4150,9,324.57,0,1,Surburban,0,Phone,No E-Mail,1,0,5,Single_Women
4151,4,112.51,0,1,Surburban,0,Web,No E-Mail,1,0,5,Single_Women
4152,12,36.67,0,1,Urban,0,Web,Mens E-Mail,1,1,3,Single_Women
4153,6,113.47,0,1,Surburban,0,Web,Womens E-Mail,1,0,1,Single_Women
4154,1,675.42,0,1,Rural,1,Web,Mens E-Mail,1,0,3,Single_Women
4155,10,29.99,1,0,Urban,0,Web,No E-Mail,1,0,6,Single_Man
4156,6,203.9,1,1,Surburban,1,Web,Mens E-Mail,1,0,5,Married
4157,10,1048.82,1,0,Surburban,1,Phone,Mens E-Mail,1,0,2,Single_Man
4158,5,144.3,1,0,Surburban,0,Phone,Mens E-Mail,1,0,2,Single_Man
4159,10,29.99,0,1,Surburban,0,Phone,Mens E-Mail,1,0,3,Single_Women
4160,5,34.14,0,1,Rural,1,Web,Mens E-Mail,1,0,3,Single_Women
4161,9,187.35,0,1,Surburban,0,Phone,Womens E-Mail,1,0,1,Single_Women
4162,1,318.91,0,1,Urban,0,Web,Womens E-Mail,1,0,1,Single_Women
4163,1,161.66,1,0,Urban,0,Web,No E-Mail,1,0,6,Single_Man
4164,1,1916.16,1,0,Surburban,1,Multichannel,No E-Mail,1,0,6,Single_Man
4165,10,55.15,0,1,Surburban,0,Web,Womens E-Mail,1,0,1,Single_Women
4166,10,99.38,1,0,Surburban,0,Phone,Mens E-Mail,1,0,2,Single_Man
4167,9,29.99,1,0,Urban,0,Web,Mens E-Mail,1,0,2,Single_Man
4168,10,291.71,1,1,Surburban,0,Web,No E-Mail,1,0,11,Married
4169,9,280.61,1,0,Surburban,0,Multichannel,No E-Mail,1,0,6,Single_Man
4170,10,182.36,1,0,Urban,0,Web,No E-Mail,1,0,6,Single_Man
4171,9,483.16,1,1,Urban,0,Phone,Mens E-Mail,1,0,5,Married
4172,2,121.08,1,0,Urban,0,Phone,No E-Mail,1,0,6,Single_Man
4173,4,919.07,1,1,Urban,1,Multichannel,Womens E-Mail,1,0,5,Married
4174,3,607.83,1,1,Surburban,1,Multichannel,No E-Mail,1,0,11,Married
4175,10,174.31,1,0,Surburban,0,Web,Womens E-Mail,1,0,4,Single_Man
4176,2,1026.02,1,1,Surburban,1,Web,Mens E-Mail,1,0,5,Married
4177,9,248.13,1,0,Urban,0,Web,No E-Mail,1,0,6,Single_Man
4178,12,29.99,1,0,Surburban,0,Phone,Mens E-Mail,1,0,2,Single_Man
4179,10,149.88,1,0,Surburban,0,Phone,Womens E-Mail,1,0,4,Single_Man
4180,4,88.43,0,1,Urban,0,Web,Womens E-Mail,1,0,1,Single_Women
4181,10,435.66,0,1,Surburban,0,Web,Womens E-Mail,1,0,1,Single_Women
4182,1,647.25,1,1,Surburban,1,Multichannel,Womens E-Mail,1,0,5,Married
4183,6,46.77,1,0,Surburban,1,Web,Mens E-Mail,1,0,2,Single_Man
4184,10,29.99,0,1,Urban,0,Web,Womens E-Mail,1,0,1,Single_Women
4185,1,213.58,1,0,Urban,0,Phone,No E-Mail,1,0,6,Single_Man
4186,10,29.99,1,0,Urban,0,Web,Mens E-Mail,1,0,2,Single_Man
4187,2,90.66,1,0,Urban,0,Phone,Mens E-Mail,1,0,2,Single_Man
4188,1,467.42,1,0,Rural,0,Multichannel,Mens E-Mail,1,0,2,Single_Man
4189,3,2046.91,1,1,Surburban,1,Multichannel,Mens E-Mail,1,0,5,Married
4190,7,64.37,0,1,Rural,1,Phone,Womens E-Mail,1,0,1,Single_Women
4191,12,39.59,1,0,Rural,1,Web,No E-Mail,1,0,6,Single_Man
4192,4,32.97,0,1,Surburban,0,Web,Mens E-Mail,1,0,3,Single_Women
4193,3,108.27,1,0,Rural,0,Phone,Womens E-Mail,1,0,4,Single_Man
4194,1,485.15,0,1,Urban,0,Multichannel,Womens E-Mail,1,0,1,Single_Women
4195,8,125.69,1,0,Surburban,0,Web,No E-Mail,1,0,6,Single_Man
4196,1,718.86,1,1,Surburban,1,Phone,Womens E-Mail,1,0,5,Married
4197,3,295.65,1,1,Surburban,0,Phone,Mens E-Mail,1,0,5,Married
4198,10,48.5,1,0,Urban,1,Web,Mens E-Mail,1,0,2,Single_Man
4199,3,880.15,1,1,Urban,1,Multichannel,Mens E-Mail,1,1,5,Married
4200,9,73.25,0,1,Rural,1,Phone,Mens E-Mail,1,0,3,Single_Women
4201,1,116.84,1,0,Urban,1,Phone,Mens E-Mail,1,0,2,Single_Man
4202,7,29.99,1,0,Surburban,0,Web,Womens E-Mail,1,0,4,Single_Man
4203,2,551.44,0,1,Urban,1,Phone,Mens E-Mail,1,0,3,Single_Women
4204,1,543.04,0,1,Urban,1,Phone,No E-Mail,1,0,5,Single_Women
4205,7,148.73,1,0,Surburban,0,Web,Mens E-Mail,1,0,2,Single_Man
4206,7,64.04,0,1,Rural,0,Web,Womens E-Mail,1,0,1,Single_Women
4207,3,158.76,0,1,Urban,1,Web,Womens E-Mail,1,0,1,Single_Women
4208,2,306.88,0,1,Urban,0,Web,Womens E-Mail,1,0,1,Single_Women
4209,2,34.6,0,1,Surburban,0,Phone,No E-Mail,1,0,5,Single_Women
4210,3,514.86,1,1,Surburban,1,Phone,No E-Mail,1,0,11,Married
4211,4,271.46,1,1,Surburban,0,Web,Mens E-Mail,1,0,5,Married
4212,1,470.47,1,1,Urban,0,Multichannel,Mens E-Mail,1,0,5,Married
4213,1,519.67,0,1,Surburban,1,Web,No E-Mail,1,0,5,Single_Women
4214,2,205.54,0,1,Urban,0,Web,No E-Mail,1,0,5,Single_Women
4215,10,212.6,1,1,Urban,1,Web,Mens E-Mail,1,0,5,Married
4216,9,29.99,1,0,Rural,0,Phone,Womens E-Mail,1,0,4,Single_Man
4217,10,564.62,1,0,Rural,1,Multichannel,Mens E-Mail,1,0,2,Single_Man
4218,2,606.03,1,1,Surburban,1,Phone,No E-Mail,1,0,11,Married
4219,2,57.83,0,1,Rural,0,Web,Womens E-Mail,1,0,1,Single_Women
4220,2,480.45,1,0,Urban,0,Phone,Mens E-Mail,1,0,2,Single_Man
4221,10,29.99,1,0,Urban,0,Web,No E-Mail,1,0,6,Single_Man
4222,9,91.87,1,0,Surburban,0,Web,Mens E-Mail,1,0,2,Single_Man
4223,3,53.88,1,0,Surburban,0,Phone,Mens E-Mail,1,0,2,Single_Man
4224,4,76.93,0,1,Surburban,0,Web,Mens E-Mail,1,0,3,Single_Women
4225,6,835.46,1,1,Surburban,1,Web,Womens E-Mail,1,0,5,Married
4226,2,74.05,1,0,Urban,0,Phone,No E-Mail,1,0,6,Single_Man
4227,1,271.31,0,1,Urban,0,Phone,No E-Mail,1,0,5,Single_Women
4228,2,79.07,0,1,Rural,0,Phone,Mens E-Mail,1,0,3,Single_Women
4229,7,165.35,1,0,Rural,0,Web,Womens E-Mail,1,0,4,Single_Man
4230,8,85.55,0,1,Urban,0,Phone,Mens E-Mail,1,0,3,Single_Women
4231,1,39.89,1,0,Surburban,0,Phone,No E-Mail,1,0,6,Single_Man
4232,6,127.58,0,1,Surburban,1,Web,Womens E-Mail,1,0,1,Single_Women
4233,12,59.26,0,1,Rural,0,Phone,No E-Mail,1,0,5,Single_Women
4234,4,146.69,0,1,Surburban,0,Web,No E-Mail,1,0,5,Single_Women
4235,1,282.01,1,1,Urban,0,Web,Womens E-Mail,1,0,5,Married
4236,1,886.15,1,1,Surburban,1,Web,Mens E-Mail,1,0,5,Married
4237,9,29.99,1,0,Surburban,1,Phone,Mens E-Mail,1,0,2,Single_Man
4238,10,33.02,1,0,Surburban,0,Phone,Womens E-Mail,1,0,4,Single_Man
4239,2,752.25,0,1,Surburban,1,Web,Mens E-Mail,1,0,3,Single_Women
4240,2,285.81,0,1,Urban,1,Web,Mens E-Mail,1,0,3,Single_Women
4241,5,98.08,1,0,Surburban,0,Web,Mens E-Mail,1,0,2,Single_Man
4242,2,254.31,0,1,Urban,0,Web,Mens E-Mail,1,0,3,Single_Women
4243,1,283.88,1,0,Rural,0,Multichannel,Womens E-Mail,1,0,4,Single_Man
4244,1,250.58,1,1,Rural,1,Phone,Mens E-Mail,1,0,5,Married
4245,10,173.23,0,1,Surburban,0,Web,Mens E-Mail,1,0,3,Single_Women
4246,10,207.05,0,1,Surburban,0,Multichannel,Womens E-Mail,1,0,1,Single_Women
4247,5,258.75,0,1,Urban,0,Phone,No E-Mail,1,0,5,Single_Women
4248,9,261.05,1,0,Urban,1,Web,No E-Mail,1,0,6,Single_Man
4249,1,473.64,1,1,Surburban,0,Multichannel,Mens E-Mail,1,0,5,Married
4250,6,29.99,1,0,Surburban,1,Web,Mens E-Mail,1,0,2,Single_Man
4251,3,29.99,1,0,Rural,0,Phone,Womens E-Mail,1,0,4,Single_Man
4252,12,114.81,0,1,Surburban,0,Web,Mens E-Mail,1,0,3,Single_Women
4253,2,416.62,1,0,Rural,0,Web,Mens E-Mail,1,0,2,Single_Man
4254,3,479.96,1,0,Urban,1,Web,Womens E-Mail,1,0,4,Single_Man
4255,3,1168.53,1,0,Surburban,1,Web,Mens E-Mail,1,0,2,Single_Man
4256,2,351.55,0,1,Surburban,0,Web,Womens E-Mail,1,0,1,Single_Women
4257,2,215.16,1,1,Rural,1,Web,Mens E-Mail,1,0,5,Married
4258,1,1285.74,1,1,Urban,1,Multichannel,No E-Mail,1,0,11,Married
4259,1,194.43,1,0,Urban,0,Phone,No E-Mail,1,0,6,Single_Man
4260,11,86.47,1,0,Surburban,0,Phone,Mens E-Mail,1,0,2,Single_Man
4261,12,29.99,1,0,Surburban,0,Phone,Mens E-Mail,1,0,2,Single_Man
4262,1,213.52,1,0,Surburban,0,Web,Womens E-Mail,1,0,4,Single_Man
4263,3,659.41,0,1,Urban,1,Phone,No E-Mail,1,0,5,Single_Women
